onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
5.148	17.851	sharingrating1	23.115	3	98	R	3
29.248	17.862	sharingrating1	47.214	3	29	R	4
52.464	17.882	sharingrating1	70.446	3	2	R	1
76.53	17.856	sharingrating1	94.479	3	21	R	3
100.129	17.883	sharingrating1	118.112	3	110	R	3
122.761	17.898	sharingrating1	140.761	3	87	F	5
146.311	17.879	sharingrating1	164.293	3	19	R	1
168.51	17.88	sharingrating1	186.493	3	78	F	6
191.859	17.908	sharingrating1	209.859	3	23	R	1
214.175	17.892	sharingrating1	232.175	3	22	R	2
236.741	17.886	sharingrating1	254.724	3	120	R	6
260.607	17.898	sharingrating1	278.607	3	71	F	2
283.923	17.897	sharingrating1	301.923	3	97	R	5
307.156	17.886	sharingrating1	325.138	3	111	R	3
329.738	17.902	sharingrating1	347.738	3	40	F	1
352.704	17.896	sharingrating1	370.704	3	132	F	5
376.104	17.884	sharingrating1	394.086	3	129	F	4
399.403	17.897	sharingrating1	417.402	3	130	F	5
422.102	17.89	sharingrating1	440.086	3	35	F	1
445.585	17.893	sharingrating1	463.584	3	117	R	4
468.551	17.904	sharingrating1	486.55	3	17	R	3
491.1	17.901	sharingrating1	509.099	3	49	F	1
514.183	17.911	sharingrating1	532.199	3	93	R	4
537.332	17.906	sharingrating1	555.331	3	133	F	1
559.898	17.9	sharingrating1	577.897	3	83	F	4
582.447	17.903	sharingrating1	600.447	3	13	R	1
604.98	17.905	sharingrating1	622.979	3	7	R	5
628.796	17.889	sharingrating1	646.795	3	50	F	1
652.178	17.89	sharingrating1	670.161	3	42	F	1
675.311	17.899	sharingrating1	693.31	3	43	F	1
697.977	17.894	sharingrating1	715.976	3	68	F	2
720.593	17.888	sharingrating1	738.576	3	109	R	2
744.442	17.889	sharingrating1	762.442	3	8	R	4
767.475	17.886	sharingrating1	785.474	3	18	R	2
790.474	17.903	sharingrating1	808.473	3	122	F	5
813.257	17.906	sharingrating1	831.256	3	11	R	6
836.439	17.899	sharingrating1	854.439	3	37	F	1
860.172	17.906	sharingrating1	878.171	3	67	F	3
883.071	17.897	sharingrating1	901.071	3	51	F	2
906.27	17.887	sharingrating1	924.253	3	123	F	4
936.786	17.899	accuracyrating	954.786	3	81	F	2
959.252	17.894	accuracyrating	977.235	3	79	F	2
982.618	17.899	accuracyrating	1000.618	3	26	R	4
1005.951	17.888	accuracyrating	1023.95	3	55	F	3
1028.85	17.897	accuracyrating	1046.849	3	12	R	5
1051.632	17.903	accuracyrating	1069.632	3	96	R	3
1074.048	17.912	accuracyrating	1092.065	3	15	R	3
1097.498	17.905	accuracyrating	1115.499	3	31	F	2
1120.964	17.888	accuracyrating	1138.963	3	95	R	3
1143.48	17.89	accuracyrating	1161.479	3	9	R	2
1166.562	17.904	accuracyrating	1184.562	3	70	F	2
1190.078	17.909	accuracyrating	1208.078	3	38	F	2
1213.211	17.898	accuracyrating	1231.21	3	86	F	4
1236.027	17.904	accuracyrating	1254.026	3	1	R	1
1258.776	17.902	accuracyrating	1276.775	3	47	F	3
1282.409	17.898	accuracyrating	1300.408	3	64	F	2
1305.075	17.891	accuracyrating	1323.074	3	25	R	6
1328.441	17.892	accuracyrating	1346.44	3	106	R	2
1351.69	17.901	accuracyrating	1369.689	3	32	F	5
1374.489	17.894	accuracyrating	1392.489	3	4	R	3
1406.271	17.908	sharingrating2	1424.271	3	5	R	1
1429.671	17.918	sharingrating2	1447.687	3	101	R	1
1452.17	17.906	sharingrating2	1470.169	3	6	R	5
1474.819	17.907	sharingrating2	1492.819	3	30	R	1
1498.585	17.894	sharingrating2	1516.585	3	65	F	5
1521.751	17.91	sharingrating2	1539.767	3	3	R	5
1544.784	17.91	sharingrating2	1562.783	3	10	R	6
1568.283	17.904	sharingrating2	1586.282	3	20	R	5
1591.282	17.889	sharingrating2	1609.265	3	41	F	2
1614.632	17.889	sharingrating2	1632.615	3	73	F	5
1637.748	17.889	sharingrating2	1655.747	3	14	R	3
1660.697	17.887	sharingrating2	1678.696	3	45	F	2
1684.629	17.899	sharingrating2	1702.629	3	34	F	3
1707.745	17.887	sharingrating2	1725.728	3	16	R	4
1731.178	17.898	sharingrating2	1749.177	3	44	F	2
1753.927	17.899	sharingrating2	1771.927	3	39	F	1
1776.327	17.886	sharingrating2	1794.309	3	99	R	2
1799.843	17.896	sharingrating2	1817.842	3	69	F	2
1822.375	17.896	sharingrating2	1840.375	3	88	F	5
1844.758	17.916	sharingrating2	1862.757	3	66	F	2
26.148	2.962	fixations	n/a	n/a	n/a	n/a	n/a
50.247	2.099	fixations	n/a	n/a	n/a	n/a	n/a
73.48	2.906	fixations	n/a	n/a	n/a	n/a	n/a
97.512	2.5	fixations	n/a	n/a	n/a	n/a	n/a
121.145	1.514	fixations	n/a	n/a	n/a	n/a	n/a
143.794	2.396	fixations	n/a	n/a	n/a	n/a	n/a
167.327	1.063	fixations	n/a	n/a	n/a	n/a	n/a
189.526	2.241	fixations	n/a	n/a	n/a	n/a	n/a
212.892	1.175	fixations	n/a	n/a	n/a	n/a	n/a
235.208	1.419	fixations	n/a	n/a	n/a	n/a	n/a
257.757	2.748	fixations	n/a	n/a	n/a	n/a	n/a
281.64	2.18	fixations	n/a	n/a	n/a	n/a	n/a
304.956	2.086	fixations	n/a	n/a	n/a	n/a	n/a
328.172	1.468	fixations	n/a	n/a	n/a	n/a	n/a
350.771	1.829	fixations	n/a	n/a	n/a	n/a	n/a
373.737	2.251	fixations	n/a	n/a	n/a	n/a	n/a
397.12	2.18	fixations	n/a	n/a	n/a	n/a	n/a
420.436	1.556	fixations	n/a	n/a	n/a	n/a	n/a
443.118	2.36	fixations	n/a	n/a	n/a	n/a	n/a
466.617	1.838	fixations	n/a	n/a	n/a	n/a	n/a
489.583	1.418	fixations	n/a	n/a	n/a	n/a	n/a
512.033	2.061	fixations	n/a	n/a	n/a	n/a	n/a
535.232	2.006	fixations	n/a	n/a	n/a	n/a	n/a
558.365	1.433	fixations	n/a	n/a	n/a	n/a	n/a
580.931	1.419	fixations	n/a	n/a	n/a	n/a	n/a
603.48	1.405	fixations	n/a	n/a	n/a	n/a	n/a
625.913	2.772	fixations	n/a	n/a	n/a	n/a	n/a
649.828	2.24	fixations	n/a	n/a	n/a	n/a	n/a
673.194	2.016	fixations	n/a	n/a	n/a	n/a	n/a
696.344	1.527	fixations	n/a	n/a	n/a	n/a	n/a
719.01	1.471	fixations	n/a	n/a	n/a	n/a	n/a
741.609	2.722	fixations	n/a	n/a	n/a	n/a	n/a
765.475	1.886	fixations	n/a	n/a	n/a	n/a	n/a
788.507	1.87	fixations	n/a	n/a	n/a	n/a	n/a
811.407	1.756	fixations	n/a	n/a	n/a	n/a	n/a
834.289	2.049	fixations	n/a	n/a	n/a	n/a	n/a
857.472	2.606	fixations	n/a	n/a	n/a	n/a	n/a
881.205	1.763	fixations	n/a	n/a	n/a	n/a	n/a
904.104	2.053	fixations	n/a	n/a	n/a	n/a	n/a
927.286	1.399	fixations	n/a	n/a	n/a	n/a	n/a
957.719	1.427	fixations	n/a	n/a	n/a	n/a	n/a
980.268	2.249	fixations	n/a	n/a	n/a	n/a	n/a
1003.651	2.188	fixations	n/a	n/a	n/a	n/a	n/a
1026.983	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1049.883	1.652	fixations	n/a	n/a	n/a	n/a	n/a
1072.665	1.295	fixations	n/a	n/a	n/a	n/a	n/a
1094.998	2.405	fixations	n/a	n/a	n/a	n/a	n/a
1118.53	2.322	fixations	n/a	n/a	n/a	n/a	n/a
