onset	duration	trial_type	onset_response	response_time	news_no	news_real/fake	value
0.04	4.959	intro&rest	n/a	n/a	n/a	n/a	n/a
5.09	17.909	sharingrating1	23.106	3	109	R	3
26.139	2.722	fixations	n/a	n/a	n/a	n/a	n/a
28.956	17.905	sharingrating1	46.955	3	17	R	2
49.989	1.417	fixations	n/a	n/a	n/a	n/a	n/a
51.505	17.901	sharingrating1	69.505	3	97	R	1
72.538	2.086	fixations	n/a	n/a	n/a	n/a	n/a
74.705	17.919	sharingrating1	92.721	3	71	F	5
95.754	2.18	fixations	n/a	n/a	n/a	n/a	n/a
98.037	17.897	sharingrating1	116.037	3	37	F	1
119.07	2.606	fixations	n/a	n/a	n/a	n/a	n/a
121.77	17.906	sharingrating1	139.769	3	78	F	3
142.802	2.241	fixations	n/a	n/a	n/a	n/a	n/a
145.136	17.907	sharingrating1	163.135	3	7	R	3
166.168	2.766	fixations	n/a	n/a	n/a	n/a	n/a
169.035	17.899	sharingrating1	187.035	3	51	F	4
190.068	2.053	fixations	n/a	n/a	n/a	n/a	n/a
192.218	17.903	sharingrating1	210.217	3	129	F	1
213.25	2.181	fixations	n/a	n/a	n/a	n/a	n/a
215.534	17.897	sharingrating1	233.533	3	123	F	2
236.566	1.399	fixations	n/a	n/a	n/a	n/a	n/a
238.05	17.915	sharingrating1	256.049	3	23	R	1
259.082	1.175	fixations	n/a	n/a	n/a	n/a	n/a
260.349	17.908	sharingrating1	278.348	3	87	F	1
281.382	2.395	fixations	n/a	n/a	n/a	n/a	n/a
283.881	17.896	sharingrating1	301.881	3	29	R	1
304.914	2.099	fixations	n/a	n/a	n/a	n/a	n/a
307.131	17.882	sharingrating1	325.114	3	83	F	4
328.147	1.42	fixations	n/a	n/a	n/a	n/a	n/a
329.68	17.887	sharingrating1	347.663	3	68	F	1
350.696	1.472	fixations	n/a	n/a	n/a	n/a	n/a
352.279	17.889	sharingrating1	370.262	3	11	R	1
373.295	2.049	fixations	n/a	n/a	n/a	n/a	n/a
375.462	17.882	sharingrating1	393.445	3	18	R	4
396.478	1.87	fixations	n/a	n/a	n/a	n/a	n/a
398.445	17.903	sharingrating1	416.444	3	2	R	2
419.477	2.907	fixations	n/a	n/a	n/a	n/a	n/a
422.494	17.89	sharingrating1	440.477	3	19	R	5
443.51	1.064	fixations	n/a	n/a	n/a	n/a	n/a
444.677	17.897	sharingrating1	462.676	3	49	F	5
465.609	2.058	fixations	n/a	n/a	n/a	n/a	n/a
467.776	17.891	sharingrating1	485.759	3	110	R	2
488.792	1.514	fixations	n/a	n/a	n/a	n/a	n/a
490.408	17.898	sharingrating1	508.408	3	120	R	2
511.441	2.748	fixations	n/a	n/a	n/a	n/a	n/a
514.274	17.915	sharingrating1	532.274	3	122	F	1
535.307	1.752	fixations	n/a	n/a	n/a	n/a	n/a
537.157	17.902	sharingrating1	555.156	3	67	F	1
558.19	1.763	fixations	n/a	n/a	n/a	n/a	n/a
560.056	17.897	sharingrating1	578.056	3	111	R	2
581.089	1.469	fixations	n/a	n/a	n/a	n/a	n/a
582.672	17.886	sharingrating1	600.655	3	21	R	4
603.688	2.5	fixations	n/a	n/a	n/a	n/a	n/a
606.288	17.9	sharingrating1	624.288	3	42	F	3
627.321	2.016	fixations	n/a	n/a	n/a	n/a	n/a
629.454	17.883	sharingrating1	647.437	3	8	R	2
650.47	1.886	fixations	n/a	n/a	n/a	n/a	n/a
652.454	17.902	sharingrating1	670.453	3	22	R	5
673.486	1.419	fixations	n/a	n/a	n/a	n/a	n/a
675.003	17.902	sharingrating1	693.002	3	133	F	1
696.035	1.434	fixations	n/a	n/a	n/a	n/a	n/a
697.569	17.9	sharingrating1	715.568	3	117	R	4
718.602	1.837	fixations	n/a	n/a	n/a	n/a	n/a
720.535	17.904	sharingrating1	738.534	3	40	F	4
741.567	1.829	fixations	n/a	n/a	n/a	n/a	n/a
743.501	17.895	sharingrating1	761.5	3	132	F	1
764.533	2.251	fixations	n/a	n/a	n/a	n/a	n/a
766.883	17.901	sharingrating1	784.883	3	98	R	5
787.916	2.962	fixations	n/a	n/a	n/a	n/a	n/a
790.966	17.912	sharingrating1	808.965	3	13	R	3
811.998	1.405	fixations	n/a	n/a	n/a	n/a	n/a
813.498	17.905	sharingrating1	831.498	3	35	F	5
834.531	2.359	fixations	n/a	n/a	n/a	n/a	n/a
836.998	17.892	sharingrating1	854.997	3	50	F	6
858.03	2.24	fixations	n/a	n/a	n/a	n/a	n/a
860.364	17.906	sharingrating1	878.363	3	130	F	2
881.296	1.565	fixations	n/a	n/a	n/a	n/a	n/a
882.963	17.898	sharingrating1	900.963	3	93	R	2
903.996	2.006	fixations	n/a	n/a	n/a	n/a	n/a
906.096	17.906	sharingrating1	924.095	3	43	F	1
927.128	1.528	fixations	n/a	n/a	n/a	n/a	n/a
928.695	3	intro&rest	n/a	n/a	n/a	n/a	n/a
931.695	3	intro&rest	n/a	n/a	n/a	n/a	n/a
936.745	17.911	accuracyrating	954.744	3	96	R	4
957.777	1.295	fixations	n/a	n/a	n/a	n/a	n/a
959.177	17.895	accuracyrating	977.177	3	70	F	2
980.21	2.392	fixations	n/a	n/a	n/a	n/a	n/a
982.693	17.909	accuracyrating	1000.693	3	26	R	6
1003.626	2.198	fixations	n/a	n/a	n/a	n/a	n/a
1005.926	17.898	accuracyrating	1023.925	3	32	F	3
1026.959	1.757	fixations	n/a	n/a	n/a	n/a	n/a
1028.809	17.907	accuracyrating	1046.808	3	81	F	3
1049.841	1.427	fixations	n/a	n/a	n/a	n/a	n/a
1051.374	17.894	accuracyrating	1069.374	3	55	F	4
1072.407	1.764	fixations	n/a	n/a	n/a	n/a	n/a
1074.274	17.897	accuracyrating	1092.273	3	106	R	3
1095.356	2.068	fixations	n/a	n/a	n/a	n/a	n/a
1097.523	17.901	accuracyrating	1115.523	3	95	R	2
1118.556	1.374	fixations	n/a	n/a	n/a	n/a	n/a
