onset	duration	trial_type	onset_response	response_time	news_no	news_type	value
0.039	4.96	intro&rest	n/a	n/a	n/a	n/a	n/a
5.123	17.876	sharingrating1	23.105	3	2	R	1
26.139	2.906	fixations	n/a	n/a	n/a	n/a	n/a
29.172	17.873	sharingrating1	47.155	3	35	F	1
50.188	2.359	fixations	n/a	n/a	n/a	n/a	n/a
52.688	17.859	sharingrating1	70.654	3	98	R	3
73.687	2.962	fixations	n/a	n/a	n/a	n/a	n/a
76.754	17.895	sharingrating1	94.753	3	117	R	6
97.787	1.837	fixations	n/a	n/a	n/a	n/a	n/a
99.737	17.887	sharingrating1	117.719	3	68	F	6
120.753	1.471	fixations	n/a	n/a	n/a	n/a	n/a
122.336	17.888	sharingrating1	140.319	3	51	F	4
143.352	2.053	fixations	n/a	n/a	n/a	n/a	n/a
145.519	17.886	sharingrating1	163.501	3	7	R	5
166.535	2.765	fixations	n/a	n/a	n/a	n/a	n/a
169.401	17.899	sharingrating1	187.384	3	122	F	6
190.417	1.752	fixations	n/a	n/a	n/a	n/a	n/a
192.284	17.885	sharingrating1	210.267	3	97	R	4
213.3	2.086	fixations	n/a	n/a	n/a	n/a	n/a
215.483	17.903	sharingrating1	233.483	3	120	R	4
236.516	2.748	fixations	n/a	n/a	n/a	n/a	n/a
239.382	17.882	sharingrating1	257.365	3	17	R	4
260.398	1.418	fixations	n/a	n/a	n/a	n/a	n/a
261.932	17.884	sharingrating1	279.915	3	22	R	4
282.948	1.419	fixations	n/a	n/a	n/a	n/a	n/a
284.465	17.902	sharingrating1	302.464	3	132	F	6
305.497	2.251	fixations	n/a	n/a	n/a	n/a	n/a
307.864	17.884	sharingrating1	325.847	3	111	R	5
328.88	1.469	fixations	n/a	n/a	n/a	n/a	n/a
330.463	17.886	sharingrating1	348.446	3	129	F	6
351.479	2.181	fixations	n/a	n/a	n/a	n/a	n/a
353.779	17.881	sharingrating1	371.762	3	29	R	6
374.795	2.099	fixations	n/a	n/a	n/a	n/a	n/a
376.979	17.915	sharingrating1	394.995	3	87	F	1
397.928	2.396	fixations	n/a	n/a	n/a	n/a	n/a
400.428	17.896	sharingrating1	418.427	3	78	F	6
421.46	2.241	fixations	n/a	n/a	n/a	n/a	n/a
423.81	17.891	sharingrating1	441.793	3	19	R	4
444.727	1.072	fixations	n/a	n/a	n/a	n/a	n/a
445.893	17.906	sharingrating1	463.893	3	40	F	5
466.826	1.836	fixations	n/a	n/a	n/a	n/a	n/a
468.776	17.886	sharingrating1	486.759	3	8	R	4
489.792	1.886	fixations	n/a	n/a	n/a	n/a	n/a
491.775	17.903	sharingrating1	509.775	3	67	F	3
512.808	1.764	fixations	n/a	n/a	n/a	n/a	n/a
514.674	17.898	sharingrating1	532.674	3	13	R	2
535.707	1.405	fixations	n/a	n/a	n/a	n/a	n/a
537.224	17.888	sharingrating1	555.223	3	50	F	4
558.14	2.246	fixations	n/a	n/a	n/a	n/a	n/a
